Gender,Race,Age,VisaStatus,VisaLabel,EducationLevel,EducationLabel,UniversityTier,CS_Degree,YearsExperience,AlgorithmSkill,SystemDesignSkill,NumLanguages,GitHubScore,PastCompanyTier,PastCompanyLabel,EthnicNameSignal,HasReferral,LinkedInScore,InterviewerType,ResumeScore,TechInterviewScore,CultureFitScore,OverallInterviewScore,HireProbability,Hired,TotalBiasEffect
Male,White,21,0,Citizen,1,Bachelor,3,1,7.2,64.5,54.5,2,76.9,2,Well-known Tech,0,0,84.9,2,80.4,67.8,69.4,71.6,0.7058,0,0.27
Male,Asian,40,0,Citizen,1,Bachelor,2,1,2.7,34.2,35.1,4,38.7,4,No Experience,0,1,93.1,1,62.8,24.5,73.1,53.5,0.3246,0,0.2
Male,Hispanic,26,0,Citizen,3,PhD,3,1,11.6,66.3,67.7,1,13.3,3,Average Company,1,0,92.5,1,98.7,36.2,56.4,59.9,0.5639,1,0.03
Male,Black,34,0,Citizen,1,Bachelor,3,0,4.3,39.5,16.3,4,10.2,2,Well-known Tech,0,0,60.5,0,43.0,22.6,48.7,38.2,0.1238,0,-0.03
Male,Asian,31,3,Needs Sponsorship,2,Master,1,1,5.6,51.6,47.2,6,30.2,3,Average Company,0,0,45.2,1,81.9,57.9,67.1,67.6,0.5791,0,-0.1
Female,Black,52,0,Citizen,4,Self-taught/Bootcamp,4,1,0.5,49.9,45.9,4,19.7,4,No Experience,1,0,68.6,0,53.1,37.3,47.2,45.2,0.075,0,-0.83
Male,White,35,0,Citizen,2,Master,3,0,4.5,43.9,59.4,1,11.6,3,Average Company,0,0,58.0,2,36.9,41.5,73.4,53.1,0.3905,0,0.27
Male,White,21,0,Citizen,2,Master,2,1,0.1,69.5,36.1,3,15.1,4,No Experience,0,1,49.6,0,75.4,56.2,29.0,50.1,0.2933,0,0.27
Female,Asian,40,3,Needs Sponsorship,4,Self-taught/Bootcamp,4,1,0.8,63.5,48.4,6,4.1,4,No Experience,1,1,73.8,1,32.9,45.4,43.7,41.6,0.1218,0,-0.25
Female,White,29,0,Citizen,2,Master,2,1,5.4,60.9,63.2,2,20.6,2,Well-known Tech,0,0,81.7,0,80.7,59.7,67.6,68.1,0.6442,1,0.12
Male,Asian,30,3,Needs Sponsorship,2,Master,2,1,5.1,49.8,54.5,5,20.4,3,Average Company,0,0,76.0,0,80.7,48.6,50.3,57.3,0.3809,1,-0.1
Male,Asian,27,0,Citizen,1,Bachelor,2,1,3.1,52.2,41.9,4,41.3,2,Well-known Tech,1,1,51.2,1,66.2,42.9,50.5,51.7,0.3665,0,0.2
Male,Hispanic,33,0,Citizen,2,Master,3,1,4.8,42.3,25.9,3,13.4,4,No Experience,1,0,68.0,0,61.7,13.2,47.5,39.1,0.1589,0,0.03
Male,Black,33,0,Citizen,2,Master,2,1,7.7,56.6,64.7,5,35.6,3,Average Company,1,0,65.5,2,73.3,49.9,46.5,54.4,0.497,0,-0.03
Male,White,27,0,Citizen,2,Master,2,1,8.1,61.0,29.8,4,23.3,4,No Experience,0,0,52.8,1,83.8,37.9,61.0,58.6,0.5024,0,0.27
Male,White,28,0,Citizen,1,Bachelor,3,1,9.9,60.0,60.9,2,43.7,3,Average Company,0,0,78.3,2,73.3,54.0,77.3,68.1,0.7132,1,0.27
Female,White,32,0,Citizen,4,Self-taught/Bootcamp,4,1,9.9,50.6,67.3,3,12.3,3,Average Company,0,0,50.3,1,61.0,56.7,73.9,64.6,0.6103,1,0.12
Male,Asian,21,0,Citizen,3,PhD,1,0,3.7,59.4,57.8,2,17.8,3,Average Company,1,0,91.9,0,72.1,51.3,74.3,65.7,0.5818,1,0.2
Male,White,21,0,Citizen,1,Bachelor,3,1,2.0,55.4,34.8,2,36.5,3,Average Company,0,1,73.1,1,59.2,25.5,81.1,56.2,0.3754,0,0.27
Male,Hispanic,43,0,Citizen,2,Master,3,1,0.0,51.8,9.7,3,12.7,4,No Experience,1,0,70.1,0,56.7,36.2,43.1,44.1,0.1552,0,0.03
Female,Hispanic,34,0,Citizen,4,Self-taught/Bootcamp,4,0,12.0,60.7,62.9,9,26.4,4,No Experience,1,0,64.6,1,71.5,57.8,68.5,65.5,0.5221,1,-0.24
Male,Black,28,0,Citizen,2,Master,3,1,1.0,53.0,52.4,3,49.3,4,No Experience,1,1,42.4,1,77.0,55.5,75.6,68.9,0.4998,0,-0.03
Male,White,21,0,Citizen,2,Master,2,1,8.1,77.2,43.9,3,42.9,3,Average Company,0,0,37.7,0,94.2,56.6,64.6,69.2,0.6267,1,0.27
Male,White,31,1,Green Card,1,Bachelor,1,0,1.3,68.2,23.9,3,25.1,3,Average Company,0,0,71.7,2,64.0,48.8,69.8,61.0,0.365,0,0.27
Male,White,38,0,Citizen,1,Bachelor,2,1,1.7,31.9,48.0,2,39.4,3,Average Company,0,0,68.9,1,48.2,35.1,83.4,57.7,0.3708,1,0.27
Male,White,50,0,Citizen,1,Bachelor,2,1,1.0,48.6,57.0,2,29.2,2,Well-known Tech,0,1,79.1,0,74.6,58.4,54.6,61.0,0.5158,1,0.15
Male,White,45,0,Citizen,1,Bachelor,3,1,6.7,48.4,48.1,3,3.1,3,Average Company,0,0,41.6,0,74.9,37.5,54.1,53.5,0.3893,1,0.27
Male,White,25,0,Citizen,4,Self-taught/Bootcamp,4,1,2.6,46.7,56.6,4,55.5,1,FAANG,0,1,39.0,1,66.5,42.6,47.5,50.6,0.4797,1,0.27
Male,Asian,28,1,Green Card,1,Bachelor,3,0,14.7,57.2,73.6,7,47.1,1,FAANG,1,1,47.8,0,100.0,42.9,69.3,67.8,0.833,1,0.2
Male,White,21,0,Citizen,1,Bachelor,2,1,7.5,44.9,14.2,4,28.9,3,Average Company,0,0,48.0,2,71.6,39.6,62.0,56.5,0.3781,0,0.27
Male,White,26,0,Citizen,2,Master,2,1,3.8,60.5,46.4,2,27.4,4,No Experience,0,0,51.6,1,89.6,40.5,68.3,63.9,0.5613,1,0.27
Male,Black,30,1,Green Card,2,Master,3,1,6.9,80.9,58.6,6,55.6,3,Average Company,1,1,88.0,1,95.0,67.4,56.6,70.0,0.7195,1,-0.03
Male,Hispanic,29,0,Citizen,1,Bachelor,3,1,8.3,46.7,44.7,7,61.5,3,Average Company,1,0,76.3,2,54.6,36.8,53.8,48.1,0.2979,0,0.03
Male,Asian,46,0,Citizen,3,PhD,2,1,11.2,62.3,59.3,5,30.8,3,Average Company,0,0,53.4,2,97.7,50.5,32.4,55.1,0.5594,0,0.08
Male,White,22,0,Citizen,2,Master,3,1,0.4,31.9,35.0,1,17.4,4,No Experience,0,1,84.0,1,67.5,18.8,60.8,47.8,0.3876,0,0.27
Female,Asian,31,2,H1B,4,Self-taught/Bootcamp,4,1,7.3,42.5,72.6,4,15.7,3,Average Company,0,0,72.9,2,56.3,49.6,52.8,52.6,0.3358,0,-0.03
Male,Asian,21,0,Citizen,2,Master,3,1,0.9,72.4,35.7,4,41.8,4,No Experience,1,1,79.9,2,56.5,56.8,80.0,66.0,0.5249,1,0.2
Male,Asian,34,2,H1B,2,Master,2,1,11.2,97.6,56.9,3,33.4,3,Average Company,1,1,66.7,0,100.0,69.2,40.4,65.4,0.772,1,0.12
Male,White,22,0,Citizen,1,Bachelor,2,1,0.9,66.4,39.0,5,41.4,4,No Experience,0,0,71.8,0,56.2,56.4,60.1,57.8,0.2915,0,0.27
Female,Asian,39,2,H1B,1,Bachelor,3,0,0.8,46.8,62.7,3,30.1,4,No Experience,0,0,38.1,1,31.3,29.5,52.9,39.3,0.1495,0,-0.03
Female,White,29,0,Citizen,1,Bachelor,2,1,3.1,51.5,40.1,2,2.6,2,Well-known Tech,0,1,53.0,1,75.7,15.6,63.0,49.6,0.3441,1,0.12
Male,Hispanic,22,1,Green Card,2,Master,3,0,8.8,74.1,68.6,3,45.0,3,Average Company,1,1,73.9,1,93.4,60.7,57.3,67.5,0.768,1,0.03
Male,White,21,0,Citizen,1,Bachelor,2,1,0.4,43.4,45.6,8,49.7,4,No Experience,0,0,66.6,0,42.0,24.7,64.2,44.8,0.2296,1,0.27
Male,Hispanic,25,1,Green Card,4,Self-taught/Bootcamp,4,1,0.3,47.1,31.7,1,4.1,4,No Experience,1,0,62.3,2,37.9,45.9,55.8,47.9,0.1909,0,0.03
Male,Hispanic,33,0,Citizen,2,Master,1,1,6.5,34.6,52.8,5,35.3,3,Average Company,0,0,91.0,2,87.0,18.0,59.7,51.9,0.3492,0,0.03
Female,White,34,0,Citizen,1,Bachelor,2,1,8.2,89.6,71.5,3,24.9,3,Average Company,0,0,62.0,0,83.6,76.2,78.8,79.1,0.7498,1,0.12
Male,Hispanic,28,1,Green Card,1,Bachelor,1,0,2.7,49.3,32.5,3,14.7,3,Average Company,1,1,64.2,1,61.0,22.6,46.1,41.6,0.1773,0,0.03
Male,White,38,0,Citizen,2,Master,2,1,4.7,79.1,44.6,2,5.6,3,Average Company,0,1,89.9,2,82.6,58.9,66.2,67.7,0.6587,1,0.27
Female,White,24,0,Citizen,2,Master,2,1,0.6,42.0,23.5,5,28.6,4,No Experience,0,0,38.1,2,54.3,21.8,69.9,49.2,0.2206,0,0.12
Female,White,21,0,Citizen,3,PhD,1,1,4.1,64.4,31.9,2,45.1,3,Average Company,0,0,70.8,0,80.2,55.8,52.2,60.4,0.5438,0,0.12
Male,Hispanic,33,0,Citizen,2,Master,1,1,0.0,50.8,45.9,3,8.0,4,No Experience,1,0,73.5,2,51.6,20.0,47.2,38.8,0.1294,0,0.03
Male,White,41,0,Citizen,1,Bachelor,2,1,1.6,24.2,48.8,4,36.3,1,FAANG,0,0,73.8,1,67.1,19.6,49.8,43.6,0.2882,0,0.27
Male,Black,41,1,Green Card,2,Master,3,1,0.1,56.7,24.5,1,40.3,4,No Experience,1,0,91.6,2,43.2,22.6,63.5,44.1,0.1666,0,-0.03
Female,Asian,22,1,Green Card,2,Master,3,0,1.4,58.6,36.3,1,7.5,2,Well-known Tech,1,0,70.9,0,48.1,36.4,62.5,49.8,0.3262,0,0.05
Female,Hispanic,28,0,Citizen,3,PhD,2,1,0.1,74.1,44.6,2,24.2,4,No Experience,0,0,88.1,2,69.5,40.7,39.9,47.6,0.2042,0,-0.24
Male,Asian,37,2,H1B,1,Bachelor,3,1,12.7,72.4,55.0,6,21.9,1,FAANG,1,0,77.5,2,82.8,51.2,60.5,62.8,0.625,1,0.12
Male,White,27,1,Green Card,2,Master,2,1,9.7,72.2,85.0,4,22.9,2,Well-known Tech,0,0,45.3,1,100.0,61.9,66.1,73.1,0.7927,1,0.27
Female,White,32,1,Green Card,4,Self-taught/Bootcamp,4,1,1.0,37.9,48.6,1,35.8,3,Average Company,0,0,51.6,2,40.7,27.8,42.6,37.0,0.0795,0,0.12
Male,White,26,0,Citizen,1,Bachelor,1,0,11.2,46.9,54.9,3,4.9,2,Well-known Tech,0,0,60.8,1,89.1,49.9,80.3,71.9,0.7529,1,0.27
Male,Black,24,0,Citizen,2,Master,1,1,10.2,81.9,62.6,4,40.5,3,Average Company,0,0,71.1,1,93.4,39.4,53.3,58.5,0.5239,0,-0.03
Female,White,25,0,Citizen,1,Bachelor,2,1,1.1,64.5,26.2,3,26.5,3,Average Company,0,0,74.4,1,39.6,45.9,43.4,43.3,0.1737,0,0.12
Male,White,38,0,Citizen,1,Bachelor,3,1,5.0,64.3,42.0,4,10.1,3,Average Company,0,0,42.1,1,61.1,45.8,60.1,55.4,0.3696,1,0.27
Male,Asian,32,0,Citizen,2,Master,3,1,0.9,41.7,30.6,4,35.8,4,No Experience,1,0,85.3,0,60.1,47.0,57.7,54.5,0.3553,1,0.2
Female,White,40,1,Green Card,3,PhD,3,1,5.2,70.3,43.1,7,11.5,3,Average Company,0,1,58.3,2,75.0,38.5,53.2,53.5,0.4915,1,0.12
Female,Black,35,0,Citizen,1,Bachelor,1,0,0.3,20.6,31.8,2,70.0,4,No Experience,1,0,86.3,1,36.8,5.3,54.5,32.9,0.0507,0,-0.38
Male,White,43,0,Citizen,4,Self-taught/Bootcamp,4,0,8.8,73.2,75.6,3,32.8,3,Average Company,0,0,79.7,1,66.2,66.5,83.9,73.4,0.6721,1,0.27
Male,White,37,0,Citizen,2,Master,2,0,7.8,40.8,49.8,4,59.7,3,Average Company,0,0,87.8,2,70.7,37.0,73.8,60.1,0.5591,0,0.27
Male,White,37,1,Green Card,1,Bachelor,3,1,0.8,34.7,38.4,1,9.8,4,No Experience,0,0,95.8,0,46.2,39.8,66.5,52.1,0.2581,0,0.27
Male,White,31,0,Citizen,1,Bachelor,1,1,2.6,71.3,53.8,3,37.7,1,FAANG,0,0,76.1,0,70.8,52.1,51.1,56.4,0.4404,1,0.27
Male,Asian,53,1,Green Card,2,Master,2,1,1.3,63.2,33.1,3,10.6,3,Average Company,1,0,52.0,2,63.1,28.0,52.2,46.4,0.1735,0,-0.1
Female,White,32,1,Green Card,3,PhD,2,1,0.6,46.4,55.1,1,15.2,4,No Experience,0,0,74.0,0,64.5,37.6,58.7,52.8,0.2705,0,0.12
Male,White,21,0,Citizen,1,Bachelor,1,1,0.1,46.0,10.7,4,31.5,4,No Experience,0,1,93.7,2,72.9,14.2,52.9,44.4,0.3368,1,0.27
Male,Asian,33,0,Citizen,2,Master,2,1,1.6,87.1,32.7,5,26.6,4,No Experience,1,1,53.4,1,82.9,59.8,60.6,65.9,0.5587,0,0.2
Male,Asian,25,0,Citizen,1,Bachelor,3,0,12.6,56.2,84.4,5,27.4,4,No Experience,1,1,96.0,0,87.5,52.4,74.6,70.1,0.8267,1,0.2
Female,Asian,39,1,Green Card,1,Bachelor,3,0,9.9,51.8,59.0,5,41.2,3,Average Company,1,0,92.4,1,58.8,45.1,60.9,54.8,0.4199,0,0.05
Male,Hispanic,37,0,Citizen,2,Master,2,1,2.6,40.2,47.0,2,17.5,2,Well-known Tech,1,0,85.6,0,62.7,15.6,58.2,44.4,0.2121,1,0.03
Male,Asian,30,2,H1B,1,Bachelor,1,0,1.5,40.4,37.9,1,37.4,3,Average Company,1,0,63.8,2,57.2,32.8,68.0,53.0,0.311,1,0.12
Male,White,25,0,Citizen,1,Bachelor,2,1,1.7,47.3,64.3,5,19.5,3,Average Company,0,1,82.2,0,76.9,46.6,60.6,59.8,0.4658,0,0.27
Male,Asian,33,2,H1B,1,Bachelor,1,1,5.5,67.5,41.6,5,21.9,1,FAANG,1,0,75.3,2,83.3,49.6,66.7,64.8,0.6625,1,0.12
Male,Black,27,3,Needs Sponsorship,1,Bachelor,3,1,1.4,49.8,13.4,3,34.4,4,No Experience,1,1,88.1,0,35.1,8.8,66.5,38.5,0.1243,1,-0.33
Male,White,37,1,Green Card,2,Master,3,1,7.9,70.2,30.1,6,10.8,4,No Experience,0,1,61.0,1,81.6,55.4,51.8,60.5,0.5883,1,0.27
Male,White,35,0,Citizen,2,Master,2,1,2.0,65.9,41.5,4,52.8,3,Average Company,0,0,94.4,0,73.5,49.4,62.2,60.5,0.4692,0,0.27
Male,White,52,2,H1B,2,Master,3,1,0.3,64.5,48.4,4,16.2,4,No Experience,0,0,85.3,0,56.5,57.8,42.6,51.4,0.2552,0,-0.11
Male,White,28,3,Needs Sponsorship,1,Bachelor,3,1,0.6,43.9,21.1,2,34.1,4,No Experience,0,0,74.1,2,31.3,27.5,88.8,53.0,0.238,0,-0.03
Male,White,29,0,Citizen,1,Bachelor,3,1,6.6,51.7,55.8,2,18.3,3,Average Company,0,0,76.4,2,65.5,38.3,65.3,55.9,0.3381,0,0.27
Male,White,30,0,Citizen,2,Master,3,1,6.6,70.4,45.6,5,19.8,3,Average Company,0,0,64.7,1,72.6,60.1,72.1,68.0,0.6177,1,0.27
Male,Asian,31,3,Needs Sponsorship,1,Bachelor,1,0,2.3,56.4,20.7,2,34.5,3,Average Company,1,0,70.3,0,56.1,32.7,56.9,48.2,0.1988,0,-0.1
Male,Hispanic,39,1,Green Card,1,Bachelor,2,1,20.0,90.6,84.0,7,39.2,2,Well-known Tech,1,0,85.3,2,100.0,57.0,66.7,71.7,0.8509,1,0.03
Male,Black,30,0,Citizen,1,Bachelor,3,1,1.1,39.8,31.4,1,19.0,3,Average Company,1,0,58.2,1,54.9,33.1,44.0,42.9,0.1667,1,-0.03
Male,Asian,45,3,Needs Sponsorship,1,Bachelor,1,1,1.0,37.7,46.4,1,24.1,4,No Experience,0,0,78.7,1,60.8,37.6,49.5,48.1,0.159,0,-0.1
Male,White,36,0,Citizen,2,Master,1,1,3.4,82.8,53.6,2,12.0,2,Well-known Tech,0,1,69.0,2,87.1,75.3,51.9,68.9,0.6596,1,0.27
Male,Hispanic,28,0,Citizen,1,Bachelor,2,1,3.6,60.2,37.5,6,30.5,3,Average Company,0,0,53.6,1,57.6,37.1,54.1,49.0,0.1888,1,0.03
Male,Black,26,0,Citizen,1,Bachelor,3,1,2.4,38.8,36.4,3,35.8,4,No Experience,1,0,96.2,1,49.5,39.2,73.6,55.5,0.233,0,-0.03
Female,White,39,0,Citizen,2,Master,3,0,3.9,71.9,45.5,1,1.8,2,Well-known Tech,0,0,86.8,1,75.3,50.4,52.3,57.4,0.4432,0,0.12
Female,White,32,0,Citizen,3,PhD,3,1,10.1,31.4,40.3,3,57.3,2,Well-known Tech,0,0,62.2,2,73.2,38.0,48.2,50.9,0.565,0,0.12
Male,White,32,0,Citizen,1,Bachelor,3,1,2.8,49.9,17.0,1,17.8,2,Well-known Tech,0,1,78.1,1,73.0,34.1,58.4,53.6,0.4089,0,0.27
Male,White,27,0,Citizen,1,Bachelor,3,1,20.0,64.8,85.0,4,42.4,3,Average Company,0,0,44.6,2,100.0,59.7,75.0,75.9,0.8699,1,0.27
Male,White,31,0,Citizen,1,Bachelor,2,0,13.3,47.1,61.3,4,51.7,1,FAANG,0,0,74.5,2,96.3,57.6,69.3,71.9,0.848,1,0.27
Male,White,27,0,Citizen,2,Master,2,0,5.5,74.4,68.1,5,13.0,3,Average Company,0,1,58.5,1,94.7,50.8,64.5,67.3,0.6726,1,0.27
Male,White,41,0,Citizen,1,Bachelor,3,1,5.5,60.7,36.8,4,61.4,3,Average Company,0,1,66.9,1,72.1,51.4,60.9,60.4,0.4476,1,0.27
Male,White,37,2,H1B,1,Bachelor,2,1,5.8,45.0,32.7,2,14.9,3,Average Company,0,1,79.4,0,65.2,37.4,79.3,61.1,0.6271,1,0.19
Male,Hispanic,30,0,Citizen,1,Bachelor,2,0,8.9,89.3,69.2,4,53.0,3,Average Company,0,0,74.5,1,83.9,52.0,54.3,60.9,0.4923,0,0.03
Female,White,30,0,Citizen,2,Master,3,1,8.0,58.9,33.4,3,37.5,1,FAANG,0,0,57.4,0,87.1,33.3,53.7,54.9,0.6465,1,0.12
Male,White,32,0,Citizen,1,Bachelor,2,0,5.7,52.4,63.7,4,26.3,3,Average Company,0,1,69.8,1,83.0,47.8,74.4,67.2,0.6095,0,0.27
Female,Asian,31,3,Needs Sponsorship,3,PhD,3,0,7.6,51.4,44.4,3,40.5,2,Well-known Tech,0,0,79.5,2,70.7,42.6,54.5,54.4,0.3916,0,-0.25
Female,Asian,25,0,Citizen,1,Bachelor,2,1,2.5,89.2,32.3,1,5.5,3,Average Company,1,0,52.6,1,56.6,39.0,38.6,43.2,0.1502,0,0.05
Male,White,21,0,Citizen,2,Master,2,1,3.1,47.6,43.7,4,34.9,1,FAANG,0,1,83.9,0,95.1,38.6,61.6,61.9,0.7272,1,0.27
Male,Asian,26,3,Needs Sponsorship,4,Self-taught/Bootcamp,4,0,10.1,41.1,59.6,1,47.6,1,FAANG,0,1,75.4,0,87.7,57.4,83.2,75.3,0.8357,1,-0.1
Male,White,31,0,Citizen,4,Self-taught/Bootcamp,4,0,0.4,41.2,40.3,4,19.6,4,No Experience,0,0,62.4,0,32.4,39.0,62.4,46.7,0.1833,0,0.27
Male,White,26,0,Citizen,1,Bachelor,2,1,6.7,82.0,43.1,3,19.0,3,Average Company,0,1,93.6,2,69.4,39.2,67.4,58.0,0.4233,1,0.27
Male,White,37,0,Citizen,1,Bachelor,3,1,5.0,32.0,57.9,2,23.7,4,No Experience,0,0,84.9,2,52.9,20.0,67.3,47.1,0.308,0,0.27
Male,Black,30,0,Citizen,4,Self-taught/Bootcamp,4,1,0.7,31.6,38.1,1,15.4,4,No Experience,1,0,67.2,0,37.6,28.4,45.8,37.7,0.07,0,-0.03
Male,White,45,0,Citizen,1,Bachelor,2,1,2.4,58.6,46.9,5,28.9,3,Average Company,0,1,82.3,2,70.5,37.0,51.4,51.1,0.3068,0,0.27
Female,Asian,28,2,H1B,4,Self-taught/Bootcamp,4,0,5.9,28.0,46.0,4,24.9,1,FAANG,1,0,49.2,2,39.0,42.5,45.9,43.0,0.3089,0,-0.03
Male,White,32,3,Needs Sponsorship,2,Master,2,1,5.8,81.5,50.3,3,36.0,2,Well-known Tech,0,1,58.6,0,82.5,60.1,46.4,60.2,0.6595,1,-0.03
Female,Asian,29,3,Needs Sponsorship,4,Self-taught/Bootcamp,4,1,5.3,50.3,56.4,6,25.8,4,No Experience,1,0,87.1,1,60.8,53.4,50.3,54.0,0.2584,0,-0.25
Male,White,35,3,Needs Sponsorship,2,Master,3,1,0.8,54.3,36.8,1,37.4,4,No Experience,0,1,41.8,1,66.1,37.9,55.3,51.9,0.2726,0,-0.03
Female,White,39,0,Citizen,4,Self-taught/Bootcamp,4,0,6.8,40.2,36.7,6,24.8,1,FAANG,0,1,64.0,0,81.6,35.2,76.5,63.3,0.6065,1,0.12
Male,Black,36,0,Citizen,2,Master,3,0,0.6,40.3,56.1,2,42.0,4,No Experience,1,0,97.1,1,51.5,25.5,51.7,42.5,0.21,0,-0.03
Male,Asian,21,2,H1B,1,Bachelor,3,1,17.8,62.8,88.7,5,16.6,2,Well-known Tech,1,0,76.5,1,99.0,64.7,80.1,79.4,0.8784,1,0.12
Female,White,35,0,Citizen,1,Bachelor,2,0,0.8,53.0,53.0,3,46.3,4,No Experience,0,0,46.1,1,59.1,43.7,51.7,50.8,0.1629,0,0.12
Male,Asian,24,0,Citizen,1,Bachelor,3,1,4.0,67.9,34.7,6,21.5,3,Average Company,0,0,93.8,1,55.4,51.6,65.2,58.0,0.3277,0,0.2
Male,Asian,29,2,H1B,1,Bachelor,2,1,6.7,77.8,30.6,9,28.0,4,No Experience,0,0,65.0,1,68.5,32.7,75.0,58.5,0.3872,1,0.12
Male,White,36,0,Citizen,3,PhD,2,1,0.0,58.6,44.8,1,26.3,4,No Experience,0,1,87.4,1,76.8,49.0,59.1,60.0,0.5255,1,0.27
Male,Hispanic,24,2,H1B,2,Master,3,0,5.7,51.4,74.3,6,18.0,3,Average Company,0,0,70.8,1,53.1,52.0,52.2,52.4,0.3346,1,-0.05
Male,Asian,40,0,Citizen,2,Master,3,1,1.1,46.2,24.9,2,45.3,2,Well-known Tech,0,1,90.3,0,67.9,25.6,48.8,45.4,0.3845,0,0.2
Female,White,29,0,Citizen,1,Bachelor,1,1,0.9,23.1,23.9,6,24.0,4,No Experience,0,0,44.5,0,52.7,12.7,64.0,43.2,0.147,1,0.12
Male,White,47,0,Citizen,4,Self-taught/Bootcamp,4,0,0.3,14.0,44.6,3,28.0,4,No Experience,0,0,50.5,1,42.5,22.6,62.3,43.5,0.1414,0,0.15
Male,Black,32,0,Citizen,1,Bachelor,3,1,1.0,44.2,34.3,4,26.7,4,No Experience,0,0,84.8,1,37.1,12.4,55.5,35.8,0.0708,0,-0.03
Female,White,43,0,Citizen,1,Bachelor,2,1,4.2,51.8,39.9,6,20.9,2,Well-known Tech,0,0,71.1,1,72.1,52.8,57.6,59.6,0.4058,1,-0.03
Male,White,40,0,Citizen,2,Master,3,0,20.0,73.1,97.8,3,20.2,3,Average Company,0,1,58.4,2,100.0,74.8,75.4,81.3,0.9295,1,0.27
Male,White,27,0,Citizen,3,PhD,3,1,3.8,65.0,44.1,4,31.4,3,Average Company,0,1,77.8,1,70.1,37.6,62.9,55.8,0.5976,0,0.27
Female,Asian,22,0,Citizen,1,Bachelor,1,1,4.2,86.6,58.3,7,25.5,2,Well-known Tech,0,0,74.4,1,85.9,54.0,52.0,61.2,0.5193,1,0.05
Male,White,32,1,Green Card,2,Master,1,1,2.2,56.7,34.4,5,39.4,4,No Experience,0,0,89.8,0,65.0,31.1,59.0,50.7,0.3232,1,0.27
Male,Asian,27,0,Citizen,1,Bachelor,3,1,0.2,57.7,39.1,3,35.1,4,No Experience,0,0,88.6,0,56.3,46.2,57.7,53.3,0.2605,0,0.2
Male,White,43,0,Citizen,1,Bachelor,3,1,5.9,57.2,30.1,3,15.3,3,Average Company,0,1,79.7,1,51.3,30.5,63.2,48.8,0.3511,0,0.27
Male,White,30,1,Green Card,2,Master,2,1,0.4,44.0,32.1,2,38.7,4,No Experience,0,0,62.2,1,54.0,26.3,45.4,40.9,0.2489,1,0.27
Male,Asian,29,1,Green Card,2,Master,1,1,5.7,53.0,35.2,3,37.6,4,No Experience,0,1,82.8,2,90.6,38.0,51.4,56.5,0.5448,1,0.2
Male,Black,22,0,Citizen,2,Master,2,1,8.1,58.9,69.6,2,52.3,2,Well-known Tech,1,1,86.9,1,97.6,41.4,69.2,66.5,0.7702,1,-0.03
Female,White,34,0,Citizen,2,Master,3,1,1.1,84.6,45.9,2,68.8,3,Average Company,0,0,73.7,1,60.2,49.8,64.3,58.2,0.2974,0,0.12
Male,White,23,0,Citizen,1,Bachelor,3,1,6.7,51.2,65.7,3,7.1,2,Well-known Tech,0,1,74.8,1,93.9,26.9,66.9,59.7,0.6515,1,0.27
Male,White,35,0,Citizen,2,Master,3,1,10.9,93.1,89.1,5,11.7,1,FAANG,0,1,98.0,0,100.0,83.1,73.7,83.6,0.9271,1,0.27
Female,Black,36,0,Citizen,4,Self-taught/Bootcamp,4,1,3.7,45.3,38.9,5,31.2,3,Average Company,1,0,62.4,1,30.3,13.6,52.3,33.3,0.0786,0,-0.38
Male,White,26,0,Citizen,2,Master,3,0,2.5,52.7,35.9,5,27.4,3,Average Company,0,1,71.4,1,70.4,25.3,81.6,59.1,0.5188,0,0.27
Female,Asian,38,2,H1B,2,Master,2,0,3.6,49.8,20.4,5,28.7,3,Average Company,1,1,44.3,1,66.6,22.7,42.1,41.4,0.2056,0,-0.03
Male,Black,30,0,Citizen,1,Bachelor,2,1,7.4,51.6,51.9,4,16.6,1,FAANG,0,0,44.0,0,90.9,42.3,65.6,63.8,0.5356,0,-0.03
Female,White,21,0,Citizen,4,Self-taught/Bootcamp,4,1,4.3,49.4,57.3,1,19.4,3,Average Company,0,1,77.7,1,51.8,40.7,67.1,54.0,0.4268,0,0.12
Male,White,42,0,Citizen,1,Bachelor,3,0,3.7,43.5,31.1,6,6.6,3,Average Company,0,1,78.5,1,56.9,47.7,60.3,55.1,0.4655,0,0.27
Male,White,25,0,Citizen,1,Bachelor,2,1,2.3,59.7,26.6,2,17.8,3,Average Company,0,1,80.7,2,70.2,31.3,75.4,58.6,0.4796,0,0.27
Male,White,35,0,Citizen,2,Master,3,0,0.1,21.6,24.8,4,39.7,4,No Experience,0,0,64.3,1,32.7,13.8,75.3,43.1,0.1829,0,0.27
Male,Black,34,1,Green Card,1,Bachelor,2,1,0.7,82.3,30.2,2,23.0,4,No Experience,1,0,91.9,0,62.1,36.4,67.8,55.4,0.2341,1,-0.03
Female,Black,34,1,Green Card,4,Self-taught/Bootcamp,4,1,3.2,62.5,60.2,5,25.9,2,Well-known Tech,1,1,79.2,1,62.4,37.3,46.8,47.4,0.2205,0,-0.38
Male,Asian,34,2,H1B,1,Bachelor,2,1,4.7,26.2,53.9,4,6.4,3,Average Company,0,1,64.6,2,51.8,6.0,49.9,35.0,0.1958,0,0.12
Male,White,25,0,Citizen,2,Master,1,1,0.9,48.9,56.0,2,12.1,4,No Experience,0,0,88.5,1,81.8,42.1,70.7,63.5,0.5253,1,0.27
